Protein_Class,Protein_ID,H1_count,H1_mean,H1_median,H1_max,H1_sum,H1_std,Curv_mean,Curv_median,Curv_max,Curv_min,Curv_std,Curv_sum,Curv_n_positive,Curv_n_negative,Curv_n_zero,HG_n_nodes,HG_n_hyperedges,HG_avg_edge_size,HG_max_edge_size,HG_connectivity,HG_density
Kminus31_PDB_Homologs,6LQR_A4,439.0,1.0364619266262298,0.7225593829476784,7.509334890820721,455.0067857889149,1.0312645093870358,-44.80182232346242,-28.0,1.0,-882.0,78.01996938670784,-19668.0,1.0,437.0,1.0,651.0,439.0,8.62870159453303,186.0,0.674347158218126,0.002074914332978849
Kminus31_PDB_Homologs,6LQU_A4,439.0,1.0364619266262298,0.7225593829476784,7.509334890820721,455.0067857889149,1.0312645093870358,-44.80182232346242,-28.0,1.0,-882.0,78.01996938670784,-19668.0,1.0,437.0,1.0,651.0,439.0,8.62870159453303,186.0,0.674347158218126,0.002074914332978849
Kminus31_PDB_Homologs,6LQT_A4,424.0,1.0885424387278744,0.8332193697278645,7.826547914370682,461.5419940206187,1.0541877372660033,-42.12735849056604,-27.5,-2.0,-953.0,76.60941618195123,-17862.0,0.0,424.0,0.0,648.0,424.0,8.60377358490566,203.0,0.654320987654321,0.0020226305646192304
Kminus31_PDB_Homologs,6V5A_A,427.0,0.87068227179259,0.4709948282779761,5.667402351319878,371.7813300554359,1.0453819296245308,-33.36533957845433,-20.0,2.0,-432.0,48.1477285396349,-14247.0,2.0,425.0,0.0,590.0,427.0,7.313817330210773,81.0,0.7237288135593221,0.002457483237892435
Kminus31_PDB_Homologs,6LQV_A4,439.0,1.0364619266262298,0.7225593829476784,7.509334890820721,455.0067857889149,1.0312645093870358,-44.80182232346242,-28.0,1.0,-882.0,78.01996938670784,-19668.0,1.0,437.0,1.0,651.0,439.0,8.62870159453303,186.0,0.674347158218126,0.002074914332978849
Kminus31_PDB_Homologs,6Y50_y,39.0,0.877498068669991,0.4899009603490896,5.3132977355701465,34.22242467812965,1.1785304270189667,-19.025641025641026,-13.0,0.0,-91.0,20.049281820358633,-742.0,0.0,37.0,2.0,87.0,39.0,7.897435897435898,38.0,0.4482758620689655,0.010425020048115477
Kminus31_PDB_Homologs,6VLZ_5,225.0,0.867182301980399,0.4713057506866294,5.394030667515054,195.1160179455898,1.0882694215337554,-63.81777777777778,-27.0,10.0,-1068.0,130.8846061551742,-14359.0,8.0,215.0,2.0,367.0,225.0,9.551111111111112,191.0,0.6130790190735694,0.003350158574172511
Kminus31_PDB_Homologs,6V22_A,637.0,0.7870962041518599,0.4094838514784316,5.35716889098202,501.3802820447347,1.008077021389707,-36.12244897959184,-21.0,1.0,-1181.0,76.4673769101708,-23010.0,1.0,635.0,1.0,882.0,637.0,7.648351648351649,229.0,0.7222222222222222,0.0016395510152604363
Kminus31_PDB_Homologs,6YDP_BW,105.0,0.6360754542837214,0.41490680151870674,5.665803070878971,66.78792269979074,0.7620167596256567,-21.38095238095238,-17.0,0.0,-128.0,20.70306209345254,-2245.0,0.0,104.0,1.0,152.0,105.0,5.9904761904761905,44.0,0.6907894736842105,0.009149529452771
Kminus31_PDB_Homologs,6VMI_5,225.0,0.8671530115532845,0.4711159124405384,5.3940677218070885,195.109427599489,1.0882704649666692,-63.94222222222222,-27.0,10.0,-1070.0,131.33733071562776,-14387.0,8.0,215.0,2.0,367.0,225.0,9.56,191.0,0.6130790190735694,0.003350158574172511
Kminus31_PDB_Homologs,6V35_A,635.0,0.7887359927236335,0.4090658635230424,5.149210276584419,500.8473553795073,0.9814181243314659,-38.98897637795275,-21.0,3.0,-1239.0,92.912141403651,-24758.0,3.0,631.0,1.0,893.0,635.0,7.91496062992126,235.0,0.7110862262038073,0.0015943637358829762
Kminus31_PDB_Homologs,6V3G_A,600.0,0.8204675177838072,0.4315106995842992,6.0253899848011,492.28051067028434,1.025889324061504,-35.03666666666667,-20.0,4.0,-970.0,71.3415399484916,-21022.0,1.0,596.0,3.0,881.0,600.0,7.59,204.0,0.681044267877412,0.0015478278815395728
Kminus31_PDB_Homologs,6ZM5_S,80.0,0.7714680950845446,0.39217881662795806,4.727649300030359,61.71744760676357,0.9659577557265775,-18.0875,-13.0,4.0,-108.0,17.020718073865154,-1447.0,2.0,78.0,0.0,145.0,80.0,6.7625,40.0,0.5517241379310345,0.007662835249042145
Kminus31_PDB_Homologs,6ZM5_5,226.0,0.8518876139777097,0.4319511954626938,5.400255279051773,192.5266007589624,1.033964872851062,-53.97787610619469,-27.5,4.0,-1023.0,109.26712598154963,-12199.0,4.0,221.0,1.0,361.0,226.0,9.535398230088495,222.0,0.6260387811634349,0.0034779932286857496
Kminus31_PDB_Homologs,7DCO_5,44.0,0.9755491381099829,0.5899907540132272,4.743238820953074,42.924162076839245,1.1313035251362031,-22.0,-15.0,3.0,-97.0,23.236922030564752,-968.0,3.0,40.0,1.0,102.0,44.0,8.363636363636363,44.0,0.43137254901960786,0.0085420306736556
Kminus31_PDB_Homologs,7OQE_S,39.0,1.1198315154005416,0.589707802839726,4.9527301326949305,43.67342910062112,1.2539743827591416,-21.641025641025642,-14.0,-2.0,-75.0,20.74816912464769,-844.0,0.0,39.0,0.0,92.0,39.0,8.615384615384615,44.0,0.42391304347826086,0.009316770186335404
Kminus31_PDB_Homologs,7OQB_S,39.0,1.1198767310326672,0.5897394388265411,4.952944804221612,43.675192510274016,1.2540550130551036,-21.641025641025642,-14.0,-2.0,-75.0,20.74816912464769,-844.0,0.0,39.0,0.0,92.0,39.0,8.615384615384615,44.0,0.42391304347826086,0.009316770186335404
Kminus31_PDB_Homologs,8IV3_A,61.0,0.9954933787595824,0.6268832859081002,4.289899911680421,60.725096104334526,1.0488490513874182,-35.16393442622951,-22.0,1.0,-220.0,44.41539399650252,-2145.0,1.0,60.0,0.0,123.0,61.0,8.967213114754099,69.0,0.4959349593495935,0.008130081300813009
Kminus31_PDB_Homologs,8J6X_A,58.0,1.019751271392296,0.7227288531095368,4.108130351449787,59.145573740753164,1.0404318572552527,-28.46551724137931,-20.0,3.0,-168.0,31.363395926506527,-1651.0,1.0,57.0,0.0,123.0,58.0,8.293103448275861,46.0,0.4715447154471545,0.007730241236838598
Kminus31_PDB_Homologs,6ZM6_5,229.0,0.8452090712728425,0.43133644956302586,5.354930175710822,193.55287732148093,1.033107390677494,-60.44978165938865,-29.0,4.0,-1331.0,135.8785206312902,-13843.0,3.0,225.0,1.0,359.0,229.0,9.91703056768559,247.0,0.637883008356546,0.003563592225455564
Kminus31_PDB_Homologs,6ZS9_5,218.0,0.9214472238327379,0.5078143965583792,5.366609701428856,200.87549479553687,1.1087143406030042,-46.49082568807339,-26.5,5.0,-804.0,76.83887830118483,-10135.0,3.0,214.0,1.0,361.0,218.0,8.839449541284404,174.0,0.6038781163434903,0.0033548784241305015
Kminus31_Unknotted_Homologs,4G1J_A,132.0,0.8040202351262747,0.4810483015813225,5.414881199276894,106.13067103666826,0.8978288912155831,-24.795454545454547,-18.0,3.0,-307.0,34.64095899285849,-3273.0,1.0,131.0,0.0,199.0,132.0,6.765151515151516,82.0,0.6633165829145728,0.006700167504187605
Kminus31_PDB_Homologs,8IQJ_A,59.0,1.0219223864163824,0.7369823220406682,4.055554188716273,60.293420798566565,1.0649023832979512,-30.76271186440678,-19.0,1.0,-183.0,36.722661448106294,-1815.0,1.0,58.0,0.0,123.0,59.0,8.491525423728813,59.0,0.4796747967479675,0.007863521258163402
Kminus31_PDB_Homologs,7EN4_A,1113.0,0.2615023126332872,0.08119826593846513,5.965483523116748,291.05207396084865,0.5743777568804221,-12.692722371967655,-4.0,7.0,-727.0,51.32267521341115,-14127.0,182.0,861.0,70.0,3515.0,1113.0,7.655884995507637,289.0,0.3166429587482219,0.00018021796172351843
Kminus31_PDB_Homologs,8VAV_A,220.0,0.5468028235356913,0.33146518164913363,5.457524882079142,120.29662117785209,0.7284361634375018,-18.822727272727274,-15.0,-2.0,-232.0,22.38121029748314,-4141.0,0.0,220.0,0.0,266.0,220.0,5.386363636363637,61.0,0.8270676691729323,0.006242020144701376
Kminus31_PDB_Homologs,8V63_A,660.0,0.7681725630511053,0.4039913953613201,5.313552195585004,506.9938916137295,0.971750853628947,-35.77424242424242,-20.0,2.0,-1335.0,86.37518023593186,-23611.0,2.0,658.0,0.0,894.0,660.0,7.510606060606061,245.0,0.738255033557047,0.0016534267268914825
Kminus31_Unknotted_Homologs,4QRX_A,201.0,0.7762185815072287,0.36605154904669046,5.2291373790502504,156.01993488295295,0.976353739412152,-48.73134328358209,-26.0,-1.0,-757.0,95.81713233260712,-9795.0,0.0,201.0,0.0,280.0,201.0,8.412935323383085,137.0,0.7178571428571429,0.005145929339477727
Kminus31_Unknotted_Homologs,6V38_A,651.0,0.7910069451655181,0.41188115604290143,5.798062672728647,514.9455213027522,1.0173727551437262,-42.82027649769585,-20.0,-1.0,-1668.0,115.8069926996711,-27876.0,0.0,651.0,0.0,866.0,651.0,7.883256528417819,280.0,0.7517321016166282,0.0017381089054719727
Kminus31_Unknotted_Homologs,4U12_A,66.0,0.4507561390134521,0.28459134452931334,9.40260983843189,29.749905174887836,1.1340617600389424,-11.651515151515152,-11.0,-2.0,-87.0,10.1913397939243,-769.0,0.0,66.0,0.0,80.0,66.0,4.651515151515151,34.0,0.825,0.02088607594936709
Kminus31_Unknotted_Homologs,6ZM6_S,78.0,0.796223537729104,0.41709174571929486,4.766614732461341,62.105435942870116,0.9755932252175047,-17.17948717948718,-12.0,4.0,-108.0,17.101314681613786,-1340.0,2.0,76.0,0.0,145.0,78.0,6.743589743589744,40.0,0.5379310344827586,0.007471264367816092
Kminus52,1UCH_A,151.0,0.7349474472543884,0.380195920636174,6.851437255884072,110.97706453541265,1.013115067562667,-35.51655629139073,-24.0,-4.0,-371.0,49.83015580826505,-5363.0,0.0,151.0,0.0,206.0,151.0,7.503311258278146,94.0,0.7330097087378641,0.007151314231588918
Kminus31_PDB_Homologs,8V60_A,667.0,0.7606494680710782,0.3979161541132479,5.564517791012113,507.3531952034092,0.9868389877995366,-40.776611694152926,-21.0,2.0,-1547.0,110.21671248435155,-27198.0,1.0,665.0,1.0,895.0,667.0,7.775112443778111,251.0,0.7452513966480447,0.0016672290752752677
Kminus31_PDB_Homologs,8VAZ_A,659.0,0.7535137359224563,0.3900053882859167,5.427284797755636,496.56555197289873,0.9666438894680364,-33.44916540212443,-20.0,3.0,-1174.0,67.74383875294329,-22043.0,2.0,657.0,0.0,879.0,659.0,7.197268588770865,240.0,0.7497155858930603,0.00170778037788852
Kminus31_Unknotted_Homologs,7CDZ_A,60.0,1.0714951896493234,0.7348540637961043,4.610219166868287,64.28971137895941,1.0732002003576244,-30.633333333333333,-20.5,-2.0,-170.0,34.38748157235259,-1838.0,0.0,60.0,0.0,127.0,60.0,8.666666666666666,58.0,0.47244094488188976,0.0074990626171728535
Kminus31_Unknotted_Homologs,7NSI_BW,107.0,0.6456017582003925,0.38072556830883375,5.470792588843786,69.07938812744199,0.7584763243362626,-29.747663551401867,-21.0,0.0,-356.0,42.63014015554248,-3183.0,0.0,106.0,1.0,152.0,107.0,6.738317757009346,95.0,0.7039473684210527,0.009323806204252353
Kminus52,2WE6_A,146.0,0.7469374554211576,0.3725489156175388,5.605543647000894,109.05286849148902,1.0231590618952644,-34.37671232876713,-22.0,-1.0,-434.0,49.08395664726023,-5019.0,0.0,146.0,0.0,202.0,146.0,7.554794520547945,96.0,0.7227722772277227,0.007191763952514654
Kminus52,2ETL_A,160.0,0.7868844901093149,0.3795612061912017,6.663121230478726,125.9015184174904,1.1290882114524583,-43.50625,-25.0,-4.0,-476.0,71.52167476323173,-6961.0,0.0,160.0,0.0,220.0,160.0,8.33125,107.0,0.7272727272727273,0.006641760066417601
Kminus52,2WDT_A,146.0,0.7737757298143713,0.38820588343117235,5.356789356840071,112.9712565528982,1.0414624109650237,-37.30821917808219,-22.0,-5.0,-417.0,55.540626259719325,-5447.0,0.0,146.0,0.0,199.0,146.0,7.705479452054795,96.0,0.7336683417085427,0.00741079133038932
Kminus52,3IFW_A,164.0,0.7779857605261077,0.3894696416808845,6.923925734785941,127.58966472628165,1.141335401048071,-45.01829268292683,-24.0,-4.0,-490.0,71.26808478751335,-7383.0,0.0,164.0,0.0,221.0,164.0,8.164634146341463,100.0,0.7420814479638009,0.006746194981489099
Kminus52,1XD3_A,177.0,0.7180776338324886,0.3641749980555806,6.783662050798021,127.09974118835048,1.0355586103588805,-39.45762711864407,-23.0,0.0,-504.0,66.71153570035229,-6984.0,0.0,176.0,1.0,239.0,177.0,7.7740112994350286,104.0,0.7405857740585774,0.006223409866038466
Kminus52,3A7S_A,141.0,0.7355680858018934,0.3862505235731213,6.08394877045607,103.71510009806697,1.0390128382069193,-38.93617021276596,-23.0,-6.0,-637.0,68.63049513101646,-5490.0,0.0,141.0,0.0,201.0,141.0,8.141843971631205,144.0,0.7014925373134329,0.007014925373134328
Kminus52,3IRT_A,155.0,0.8086161554466426,0.37498064627338046,6.093612362513386,125.33550409422959,1.1466236332959228,-43.483870967741936,-26.0,-3.0,-410.0,64.79131312130778,-6740.0,0.0,155.0,0.0,221.0,155.0,8.387096774193548,107.0,0.7013574660633484,0.006375976964212258
Kminus52,3IHR_A,187.0,0.6990248786010638,0.32480716653276076,7.011879692956036,130.71765229839892,1.0734181854715268,-31.385026737967916,-19.0,4.0,-665.0,60.93049771011635,-5869.0,1.0,183.0,3.0,273.0,187.0,7.288770053475936,163.0,0.684981684981685,0.005036630036630037
Kminus52,3KVF_A,159.0,0.8035633248005408,0.4197738398398343,7.201395498036107,127.76656864328599,1.1778374649139751,-49.088050314465406,-23.0,-9.0,-797.0,90.50774897488398,-7805.0,0.0,159.0,0.0,221.0,159.0,8.635220125786164,175.0,0.7194570135746606,0.0065405183052241874
Kminus52,3RII_A,144.0,0.782125679493831,0.39081419084484104,7.038526945964307,112.62609784711167,1.1174070935274296,-41.729166666666664,-25.0,-4.0,-593.0,72.30032068758601,-6009.0,0.0,144.0,0.0,204.0,144.0,8.20138888888889,134.0,0.7058823529411765,0.006954505940307157
Kminus52,3RIS_A,157.0,0.6924958033729486,0.3536693589484665,6.390733315029812,108.72184112955293,1.0384355791880597,-34.32484076433121,-21.0,1.0,-351.0,51.416522730422166,-5389.0,2.0,154.0,1.0,222.0,157.0,7.522292993630574,87.0,0.7072072072072072,0.006400065223594636
Kminus52,4I6N_A,149.0,0.777979607746166,0.4143203957853805,6.255447157505504,115.91896155417874,1.0139636229701676,-33.57046979865772,-19.0,0.0,-333.0,48.156241106396685,-5002.0,0.0,147.0,2.0,221.0,149.0,7.503355704697986,81.0,0.6742081447963801,0.006129164952694365
Kminus52,3KW5_A,161.0,0.7887492407937433,0.39627558378817174,7.236527039417629,126.98862776779268,1.1751498905862017,-44.05590062111801,-23.0,-6.0,-474.0,70.27578755243051,-7093.0,0.0,161.0,0.0,221.0,161.0,8.093167701863354,100.0,0.7285067873303167,0.006622788975730152
Kminus52,4DM9_A,163.0,0.7798099201750663,0.411217509824759,6.0697148348170735,127.10901698853581,1.0757411728230835,-39.29447852760736,-23.0,-6.0,-431.0,58.65757264334289,-6405.0,0.0,163.0,0.0,222.0,163.0,7.8343558282208585,107.0,0.7342342342342343,0.0066446537034772326
Kminus52,2LEN_A,1101.0,0.2554203780372288,0.09384312947256368,4.8949194109505925,281.2178362189889,0.5511311907204388,-13.805631244323342,-4.0,6.0,-1551.0,76.10107532044803,-15200.0,161.0,852.0,88.0,3538.0,1101.0,8.007266121707538,514.0,0.31119276427360093,0.00017596424329861517
Kminus52,4JKJ_A,159.0,0.8012517642475219,0.37016481016190994,6.474529081447992,127.39903051535597,1.1416614973639068,-41.276729559748425,-25.0,0.0,-427.0,59.972835774320814,-6563.0,0.0,158.0,1.0,221.0,159.0,8.10691823899371,107.0,0.7194570135746606,0.0065405183052241874
Kminus52,4JKJ_B,159.0,0.7932580958841358,0.3778310604046,6.073470537260132,126.12803724557759,1.1349256718497878,-43.471698113207545,-24.0,-2.0,-451.0,69.45210659838109,-6912.0,0.0,159.0,0.0,221.0,159.0,8.339622641509434,107.0,0.7194570135746606,0.0065405183052241874
Kminus52,4IG7_A,170.0,0.6725342548425486,0.34683793389917517,5.583741166592956,114.33082332323326,0.9332094131237503,-27.323529411764707,-16.5,1.0,-332.0,41.72354433948697,-4645.0,1.0,169.0,0.0,220.0,170.0,6.523529411764706,77.0,0.7727272727272727,0.007056870070568701
Kminus52,4WLP_A,221.0,0.6215342798593351,0.3229220493041076,6.8998326399999454,137.35907584891305,0.9669189660417824,-28.61085972850679,-16.0,-1.0,-329.0,46.58629582816575,-6323.0,0.0,221.0,0.0,289.0,221.0,6.6923076923076925,83.0,0.7647058823529411,0.0053104575163398695
Kminus52,4UEM_A,200.0,0.6442235731618027,0.30187598904722,6.404235749731403,128.84471463236054,0.9506157700722409,-27.635,-16.0,0.0,-332.0,43.08458860195836,-5527.0,0.0,199.0,1.0,274.0,200.0,6.575,64.0,0.7299270072992701,0.0053474506029250555
Kminus52,4UEL_A,219.0,0.6569906495631191,0.33724263436103463,5.8182981386416,143.8809522543231,0.9355506381338027,-24.52054794520548,-15.0,-2.0,-282.0,36.963801713875135,-5370.0,0.0,219.0,0.0,296.0,219.0,6.401826484018265,78.0,0.7398648648648649,0.005016032982134677
Kminus52,4UF5_A,206.0,0.6673457076019373,0.3663471099465716,6.512215329010037,137.4732157659991,0.9800655109865573,-24.766990291262136,-14.0,2.0,-273.0,37.76053929480957,-5102.0,2.0,204.0,0.0,286.0,206.0,6.466019417475728,62.0,0.7202797202797203,0.005054594528278738
Kminus52,4WLQ_A,204.0,0.6647870614458409,0.3484257541960045,6.69130195907778,135.61656053495153,0.997999479189491,-27.215686274509803,-16.0,4.0,-359.0,42.566586235505355,-5552.0,1.0,202.0,1.0,286.0,204.0,6.696078431372549,73.0,0.7132867132867133,0.005005520794994479
Kminus52,4UF6_A,201.0,0.689866341553247,0.37955519687674144,5.9923643786533445,138.66313465220264,0.9840078006688467,-27.73134328358209,-16.0,-1.0,-336.0,45.36340233414948,-5574.0,0.0,201.0,0.0,284.0,201.0,6.9054726368159205,90.0,0.7077464788732394,0.005001741900164236
Kminus52,4WLR_A,210.0,0.6539902563574338,0.34667272739871935,5.844157290623225,137.33795383506109,0.9420272972111713,-25.495238095238093,-16.0,-2.0,-244.0,35.48698589342934,-5354.0,0.0,210.0,0.0,286.0,210.0,6.495238095238095,75.0,0.7342657342657343,0.005152741994847258
Kminus52_KnotProt_Homologs,2ETL_A,160.0,0.7868844901093149,0.3795612061912017,6.663121230478726,125.9015184174904,1.1290882114524583,-43.50625,-25.0,-4.0,-476.0,71.52167476323173,-6961.0,0.0,160.0,0.0,220.0,160.0,8.33125,107.0,0.7272727272727273,0.006641760066417601
Kminus52_KnotProt_Homologs,3A7S_A,141.0,0.7355680858018934,0.3862505235731213,6.08394877045607,103.71510009806697,1.0390128382069193,-38.93617021276596,-23.0,-6.0,-637.0,68.63049513101646,-5490.0,0.0,141.0,0.0,201.0,141.0,8.141843971631205,144.0,0.7014925373134329,0.007014925373134328
Kminus52_KnotProt_Homologs,1XD3_A,177.0,0.7180776338324886,0.3641749980555806,6.783662050798021,127.09974118835048,1.0355586103588805,-39.45762711864407,-23.0,0.0,-504.0,66.71153570035229,-6984.0,0.0,176.0,1.0,239.0,177.0,7.7740112994350286,104.0,0.7405857740585774,0.006223409866038466
Kminus52_KnotProt_Homologs,3IHR_A,187.0,0.6990248786010638,0.32480716653276076,7.011879692956036,130.71765229839892,1.0734181854715268,-31.385026737967916,-19.0,4.0,-665.0,60.93049771011635,-5869.0,1.0,183.0,3.0,273.0,187.0,7.288770053475936,163.0,0.684981684981685,0.005036630036630037
Kminus52_KnotProt_Homologs,2WE6_A,146.0,0.7469374554211576,0.3725489156175388,5.605543647000894,109.05286849148902,1.0231590618952644,-34.37671232876713,-22.0,-1.0,-434.0,49.08395664726023,-5019.0,0.0,146.0,0.0,202.0,146.0,7.554794520547945,96.0,0.7227722772277227,0.007191763952514654
Kminus52_KnotProt_Homologs,3IFW_A,164.0,0.7779857605261077,0.3894696416808845,6.923925734785941,127.58966472628165,1.141335401048071,-45.01829268292683,-24.0,-4.0,-490.0,71.26808478751335,-7383.0,0.0,164.0,0.0,221.0,164.0,8.164634146341463,100.0,0.7420814479638009,0.006746194981489099
Kminus52_KnotProt_Homologs,3KVF_A,159.0,0.8035633248005408,0.4197738398398343,7.201395498036107,127.76656864328599,1.1778374649139751,-49.088050314465406,-23.0,-9.0,-797.0,90.50774897488398,-7805.0,0.0,159.0,0.0,221.0,159.0,8.635220125786164,175.0,0.7194570135746606,0.0065405183052241874
Kminus52_KnotProt_Homologs,3RIS_A,157.0,0.6924958033729486,0.3536693589484665,6.390733315029812,108.72184112955293,1.0384355791880597,-34.32484076433121,-21.0,1.0,-351.0,51.416522730422166,-5389.0,2.0,154.0,1.0,222.0,157.0,7.522292993630574,87.0,0.7072072072072072,0.006400065223594636
Kminus52_KnotProt_Homologs,3TB3_A,144.0,0.769816820354426,0.4240028084690568,6.945871282274295,110.85362213103734,1.1085541158144228,-35.63194444444444,-21.0,-2.0,-375.0,50.249757673237944,-5131.0,0.0,144.0,0.0,201.0,144.0,7.5625,73.0,0.7164179104477612,0.007164179104477612
Kminus52_KnotProt_Homologs,3IRT_A,155.0,0.8086161554466426,0.37498064627338046,6.093612362513386,125.33550409422959,1.1466236332959228,-43.483870967741936,-26.0,-3.0,-410.0,64.79131312130778,-6740.0,0.0,155.0,0.0,221.0,155.0,8.387096774193548,107.0,0.7013574660633484,0.006375976964212258
Kminus52_KnotProt_Homologs,2LEN_A,1101.0,0.2554203780372288,0.09384312947256368,4.8949194109505925,281.2178362189889,0.5511311907204388,-13.805631244323342,-4.0,6.0,-1551.0,76.10107532044803,-15200.0,161.0,852.0,88.0,3538.0,1101.0,8.007266121707538,514.0,0.31119276427360093,0.00017596424329861517
Kminus52_KnotProt_Homologs,3RII_A,144.0,0.782125679493831,0.39081419084484104,7.038526945964307,112.62609784711167,1.1174070935274296,-41.729166666666664,-25.0,-4.0,-593.0,72.30032068758601,-6009.0,0.0,144.0,0.0,204.0,144.0,8.20138888888889,134.0,0.7058823529411765,0.006954505940307157
Kminus52_KnotProt_Homologs,4UEM_A,200.0,0.6442235731618027,0.30187598904722,6.404235749731403,128.84471463236054,0.9506157700722409,-27.635,-16.0,0.0,-332.0,43.08458860195836,-5527.0,0.0,199.0,1.0,274.0,200.0,6.575,64.0,0.7299270072992701,0.0053474506029250555
Kminus52_KnotProt_Homologs,3KW5_A,161.0,0.7887492407937433,0.39627558378817174,7.236527039417629,126.98862776779268,1.1751498905862017,-44.05590062111801,-23.0,-6.0,-474.0,70.27578755243051,-7093.0,0.0,161.0,0.0,221.0,161.0,8.093167701863354,100.0,0.7285067873303167,0.006622788975730152
Kminus52_KnotProt_Homologs,4DM9_A,163.0,0.7798099201750663,0.411217509824759,6.0697148348170735,127.10901698853581,1.0757411728230835,-39.29447852760736,-23.0,-6.0,-431.0,58.65757264334289,-6405.0,0.0,163.0,0.0,222.0,163.0,7.8343558282208585,107.0,0.7342342342342343,0.0066446537034772326
Kminus52_KnotProt_Homologs,4IG7_A,170.0,0.6725342548425486,0.34683793389917517,5.583741166592956,114.33082332323326,0.9332094131237503,-27.323529411764707,-16.5,1.0,-332.0,41.72354433948697,-4645.0,1.0,169.0,0.0,220.0,170.0,6.523529411764706,77.0,0.7727272727272727,0.007056870070568701
Kminus52_KnotProt_Homologs,4JKJ_A,159.0,0.8012517642475219,0.37016481016190994,6.474529081447992,127.39903051535597,1.1416614973639068,-41.276729559748425,-25.0,0.0,-427.0,59.972835774320814,-6563.0,0.0,158.0,1.0,221.0,159.0,8.10691823899371,107.0,0.7194570135746606,0.0065405183052241874
Kminus52_KnotProt_Homologs,4UEL_A,219.0,0.6569906495631191,0.33724263436103463,5.8182981386416,143.8809522543231,0.9355506381338027,-24.52054794520548,-15.0,-2.0,-282.0,36.963801713875135,-5370.0,0.0,219.0,0.0,296.0,219.0,6.401826484018265,78.0,0.7398648648648649,0.005016032982134677
Kminus52_KnotProt_Homologs,4WLP_A,221.0,0.6215342798593351,0.3229220493041076,6.8998326399999454,137.35907584891305,0.9669189660417824,-28.61085972850679,-16.0,-1.0,-329.0,46.58629582816575,-6323.0,0.0,221.0,0.0,289.0,221.0,6.6923076923076925,83.0,0.7647058823529411,0.0053104575163398695
Kminus52_KnotProt_Homologs,4UF5_A,206.0,0.6673457076019373,0.3663471099465716,6.512215329010037,137.4732157659991,0.9800655109865573,-24.766990291262136,-14.0,2.0,-273.0,37.76053929480957,-5102.0,2.0,204.0,0.0,286.0,206.0,6.466019417475728,62.0,0.7202797202797203,0.005054594528278738
Kminus52_KnotProt_Homologs,4I6N_A,149.0,0.777979607746166,0.4143203957853805,6.255447157505504,115.91896155417874,1.0139636229701676,-33.57046979865772,-19.0,0.0,-333.0,48.156241106396685,-5002.0,0.0,147.0,2.0,221.0,149.0,7.503355704697986,81.0,0.6742081447963801,0.006129164952694365
Kminus52_KnotProt_Homologs,4WLR_A,210.0,0.6539902563574338,0.34667272739871935,5.844157290623225,137.33795383506109,0.9420272972111713,-25.495238095238093,-16.0,-2.0,-244.0,35.48698589342934,-5354.0,0.0,210.0,0.0,286.0,210.0,6.495238095238095,75.0,0.7342657342657343,0.005152741994847258
Kminus52_KnotProt_Homologs,4UF6_A,201.0,0.689866341553247,0.37955519687674144,5.9923643786533445,138.66313465220264,0.9840078006688467,-27.73134328358209,-16.0,-1.0,-336.0,45.36340233414948,-5574.0,0.0,201.0,0.0,284.0,201.0,6.9054726368159205,90.0,0.7077464788732394,0.005001741900164236
Kminus52_KnotProt_Homologs,4WLQ_A,204.0,0.6647870614458409,0.3484257541960045,6.69130195907778,135.61656053495153,0.997999479189491,-27.215686274509803,-16.0,4.0,-359.0,42.566586235505355,-5552.0,1.0,202.0,1.0,286.0,204.0,6.696078431372549,73.0,0.7132867132867133,0.005005520794994479
Kminus52_PDB_Homologs,6ISU_A,168.0,0.7530888361644499,0.39838040125774254,7.376683880678058,126.51892447562759,1.0774266018948029,-43.36309523809524,-25.5,-6.0,-502.0,73.85873143689324,-7285.0,0.0,168.0,0.0,227.0,168.0,8.06547619047619,98.0,0.7400881057268722,0.006549452263069666
Kminus52_PDB_Homologs,8PW1_A,167.0,0.7574900812497212,0.33438764311758185,7.043611006776258,126.50084356870343,1.1228932236703968,-52.41916167664671,-29.0,-7.0,-729.0,97.8635448228054,-8754.0,0.0,167.0,0.0,223.0,167.0,8.74251497005988,142.0,0.7488789237668162,0.006746656970872218
Kminus52_PDB_Homologs,8DY8_A,156.0,0.7654483103675479,0.3887240545828057,5.579135379479466,119.40993641733748,1.0406531580375291,-36.032051282051285,-21.5,-4.0,-344.0,50.034144735190445,-5621.0,0.0,156.0,0.0,209.0,156.0,7.57051282051282,92.0,0.7464114832535885,0.007177033492822967
Kminus52_PDB_Homologs,8XI7_A,157.0,0.8032287405280966,0.3911959193280179,6.471437738308923,126.10691226291115,1.111495012438018,-42.01910828025478,-25.0,-7.0,-474.0,64.67069659382796,-6597.0,0.0,157.0,0.0,222.0,157.0,8.197452229299364,107.0,0.7072072072072072,0.006400065223594636
Kminus52_PDB_Homologs,7ZM0_A,165.0,0.7226659035330008,0.35019633094111047,6.805589808101075,119.23987408294512,1.0168573695894654,-40.95151515151515,-26.0,-3.0,-729.0,82.85875576422339,-6757.0,0.0,165.0,0.0,209.0,165.0,7.836363636363636,159.0,0.7894736842105263,0.0075910931174089065
